question_id,level,pass_count,pass_models,fail_models,avg_score,avg_duration_ms,llama33_70b_pass,llama33_70b_score,llama33_70b_duration_ms,llama33_70b_failures,{aliases[m]}_error,llama4_maverick_pass,llama4_maverick_score,llama4_maverick_duration_ms,llama4_maverick_failures,{aliases[m]}_error,llama4_scout_pass,llama4_scout_score,llama4_scout_duration_ms,llama4_scout_failures,{aliases[m]}_error,llama31_8b_pass,llama31_8b_score,llama31_8b_duration_ms,llama31_8b_failures,{aliases[m]}_error
AGI-111,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.327,6841,0,0.538,14501,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:apr_pct|agi_validation_failed:pnl_30d_usd|agi_validation_failed:cascade_buffer_pct|agi_validation_failed:self_check,,0,0.538,2238,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:apr_pct|agi_validation_failed:pnl_30d_usd|agi_validation_failed:cascade_buffer_pct|agi_validation_failed:self_check,,0,0.154,5586,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:perp_short_allocation_usd.Binance|agi_validation_failed:perp_short_allocation_usd.Bybit|agi_validation_failed:perp_short_allocation_usd.OKX|agi_validation_failed:perp_short_allocation_usd.Hyperliquid|agi_validation_failed:perp_short_allocation_usd.dYdX|agi_validation_failed:apr_pct|agi_validation_failed:pnl_30d_usd|agi_validation_failed:cascade_buffer_pct|agi_validation_failed:self_check,,0,0.077,5040,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:perp_short_allocation_usd.Binance|agi_validation_failed:perp_short_allocation_usd.Bybit|agi_validation_failed:perp_short_allocation_usd.OKX|agi_validation_failed:perp_short_allocation_usd.Hyperliquid|agi_validation_failed:perp_short_allocation_usd.dYdX|agi_validation_failed:leverage|agi_validation_failed:apr_pct|agi_validation_failed:pnl_30d_usd|agi_validation_failed:cascade_buffer_pct|agi_validation_failed:self_check,
AGI-112,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.050,5964,0,0.000,7272,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:pair_allocations_usd.BTC|agi_validation_failed:pair_allocations_usd.ETH|agi_validation_failed:pair_allocations_usd.SOL|agi_validation_failed:venue_sequence|agi_validation_failed:expected_36h_net_pnl_usd|agi_validation_failed:max_margin_utilization_pct|agi_validation_failed:shock_survival_buffer_usd|agi_validation_failed:self_check,,0,0.200,2527,agi_validation_failed:intent|agi_validation_failed:pair_allocations_usd.BTC|agi_validation_failed:pair_allocations_usd.ETH|agi_validation_failed:venue_sequence|agi_validation_failed:expected_36h_net_pnl_usd|agi_validation_failed:max_margin_utilization_pct|agi_validation_failed:shock_survival_buffer_usd|agi_validation_failed:self_check,,0,0.000,6775,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:pair_allocations_usd.BTC|agi_validation_failed:pair_allocations_usd.ETH|agi_validation_failed:pair_allocations_usd.SOL|agi_validation_failed:venue_sequence|agi_validation_failed:expected_36h_net_pnl_usd|agi_validation_failed:max_margin_utilization_pct|agi_validation_failed:shock_survival_buffer_usd|agi_validation_failed:self_check,,0,0.000,7280,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:pair_allocations_usd.BTC|agi_validation_failed:pair_allocations_usd.ETH|agi_validation_failed:pair_allocations_usd.SOL|agi_validation_failed:venue_sequence|agi_validation_failed:expected_36h_net_pnl_usd|agi_validation_failed:max_margin_utilization_pct|agi_validation_failed:shock_survival_buffer_usd|agi_validation_failed:self_check,
AGI-113,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.091,4240,0,0.091,6148,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,1765,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|missing_field|missing_field|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|missing_field,,0,0.091,1162,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,7884,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,
AGI-114,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.091,4222,0,0.091,2917,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,2739,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,5932,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,5300,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,
AGI-115,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.091,4146,0,0.091,4303,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,1577,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,4859,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,,0,0.091,5844,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:lots_to_harvest|agi_validation_failed:replacement_basket|agi_validation_failed:harvested_loss_usd|agi_validation_failed:immediate_tax_alpha_usd|agi_validation_failed:implementation_cost_usd|agi_validation_failed:net_tax_alpha_usd|agi_validation_failed:tracking_gap_pct|agi_validation_failed:self_check,
L1-001,1,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.869,1524,1,0.869,2451,,,1,0.869,1758,,,1,0.869,444,,,1,0.869,1441,,
L1-002,1,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.930,2785,1,1.000,4463,,,1,0.904,3044,,,1,0.817,1877,,,1,1.000,1756,,
L1-003,1,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-scout,0.785,2950,1,0.850,1520,,,1,0.950,4545,,,0,0.637,3561,,,1,0.704,2173,,
L2-001,2,2,meta-llama/llama-4-maverick;meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-3.1-8b-instruct,0.770,2500,0,0.690,4350,,,1,0.850,1660,,,1,0.850,3079,,,0,0.690,912,,
L2-002,2,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.852,2269,1,0.926,1846,,,1,0.776,2276,,,1,0.926,4263,,,1,0.780,692,mismatch_fieldname,
L2-003,2,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick,meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.764,2143,1,0.826,2513,,,1,0.920,2312,,,0,0.681,864,,,0,0.630,2881,,
L2-004,2,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.621,2992,0,0.672,2241,,,0,0.605,2269,,,0,0.605,4676,,,0,0.605,2783,,
L3-001,3,1,meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.558,4775,0,0.663,10770,,,0,0.443,2776,,,1,0.765,2317,,,0,0.364,3237,,
L3-002,3,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.553,2423,0,0.524,2922,,,0,0.529,2886,,,0,0.625,1020,,,0,0.533,2863,,
L3-003,3,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,meta-llama/llama-3.1-8b-instruct,0.772,4776,1,0.749,6994,,,1,0.814,2830,,,1,0.966,6066,,,0,0.559,3214,,
L4-001,4,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.328,4886,0,0.632,7942,,,0,0.000,4390,rebalance_missing_assets,,0,0.680,4249,missing_field,,0,0.000,2962,rebalance_missing_percentages,
L4-002,4,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick,meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.408,4244,1,0.804,2647,,,1,0.830,1402,,,0,0.000,8983,correlation_invalid_order_type,,0,0.000,3945,correlation_missing_assets,
L4-003,4,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.408,5510,0,0.432,9084,,,0,0.399,6711,,,0,0.279,2382,,,0,0.521,3861,,
L4-004,4,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.230,3591,0,0.000,5449,stress_test_invalid_size,,1,0.920,2384,,,0,0.000,2988,stress_test_invalid_size,,0,0.000,3541,stress_test_invalid_order_type,
L4-005,4,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.491,2245,0,0.637,2239,,,0,0.442,1347,,,0,0.408,2483,,,0,0.478,2912,,
L5-001,5,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.515,4517,0,0.579,7261,,,0,0.417,7155,,,0,0.566,624,,,0,0.497,3028,,
L5-002,5,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,4183,0,0.000,8115,leverage_invalid_intent,,0,0.000,2018,leverage_invalid_intent,,0,0.000,3528,leverage_invalid_order_type,,0,0.000,3071,leverage_invalid_order_type,
L5-003,5,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.620,2585,0,0.677,2567,,,0,0.598,4042,,,0,0.533,1248,,,0,0.673,2481,,
L5-004,5,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.864,4477,1,0.853,9414,,,1,0.873,1589,,,1,0.871,4530,,,1,0.858,2373,,
L5-005,5,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.892,6429,1,0.947,16642,,,1,0.934,2040,,,1,0.867,4266,,,1,0.822,2767,,
L6-001,6,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,4874,0,0.000,8958,options_missing_call_type,,0,0.000,1767,options_missing_call_type,,0,0.000,5234,options_missing_call_type,,0,0.000,3536,options_missing_call_type,
L6-002,6,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.831,4890,1,0.895,10834,,,1,0.895,1696,,,1,0.760,3321,,,1,0.775,3709,,
L6-003,6,2,meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout,0.631,4261,0,0.688,9656,,,1,0.775,2902,,,0,0.300,2290,mismatch_fieldname|mismatch_fieldname,,1,0.760,2197,,
L6-004,6,2,meta-llama/llama-4-maverick;meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-3.1-8b-instruct,0.743,2561,0,0.609,3668,mismatch_fieldname,,1,0.867,1951,,,1,0.863,3027,,,0,0.633,1597,,
L6-005,6,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick,0.606,2047,1,0.770,1672,,,0,0.000,1330,mismatch_fieldname|twap_missing_duration_autofail,,1,0.870,3463,,,1,0.784,1724,,
L7-001,7,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3480,0,0.000,3335,l7_001_asset_must_be_multi_or_generic,,0,0.000,2050,l7_001_asset_must_be_multi_or_generic,,0,0.000,3736,l7_001_asset_must_be_multi_or_generic,,0,0.000,4798,l7_001_asset_must_be_multi_or_generic,
L7-002,7,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick,meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.555,2518,1,0.830,2916,,,1,0.830,2191,,,0,0.276,620,,,0,0.284,4344,,
L7-003,7,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3483,0,0.000,5888,lp_net_return_inconsistent_il_loss|lp_net_return_il_pct_mismatch,,0,0.000,1316,lp_net_return_inconsistent_net_gain|lp_net_return_inconsistent_il_loss|lp_net_return_il_pct_mismatch,,0,0.000,3453,lp_net_return_inconsistent_il_loss|lp_net_return_il_pct_mismatch,,0,0.000,3274,size_mismatch,
L7-004,7,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.229,4621,0,0.000,6183,portfolio_efficiency_inconsistent_blended_apy|portfolio_efficiency_inconsistent_weighted_risk|portfolio_efficiency_inconsistent_excess_return|portfolio_efficiency_inconsistent_risk_ratio|portfolio_efficiency_inconsistent_total_yield,,1,0.917,2429,,,0,0.000,3762,portfolio_efficiency_inconsistent_weighted_risk|portfolio_efficiency_inconsistent_risk_ratio,,0,0.000,6110,portfolio_efficiency_inconsistent_blended_apy|portfolio_efficiency_inconsistent_weighted_risk|portfolio_efficiency_inconsistent_excess_return|portfolio_efficiency_inconsistent_risk_ratio|portfolio_efficiency_inconsistent_total_yield,
L7-005,7,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,meta-llama/llama-3.1-8b-instruct,0.885,9590,1,0.984,14500,,,1,0.984,3390,,,1,0.981,7259,,,0,0.593,13212,,
L8-001,8,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2882,0,0.000,5325,multi_protocol_expected_value_out_of_bounds|multi_protocol_expected_value_out_of_range|multi_protocol_liquidity_constraint,,0,0.000,1427,multi_protocol_expected_value_out_of_bounds|multi_protocol_expected_value_out_of_range,,0,0.000,1130,multi_protocol_expected_value_out_of_bounds|multi_protocol_expected_value_out_of_range|multi_protocol_liquidity_constraint,,0,0.000,3646,multi_protocol_expected_value_out_of_bounds|multi_protocol_expected_value_out_of_range,
L8-002,8,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.633,3397,0,0.667,7793,,,0,0.667,1973,,,0,0.600,525,,,0,0.600,3295,,
L8-003,8,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.807,10202,1,0.807,15648,,,1,0.807,3520,,,1,0.807,12675,missing_field|missing_field,,1,0.807,8965,,
L8-004,8,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.607,5236,1,1.000,9776,,,0,0.651,2274,,,0,0.651,6787,,,0,0.126,2108,mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname|mismatch_fieldname,
