question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
AGI-010,L11/AGI,agi-AGI-010,"You market-make newly listed XYZ around fair value $10.00 +/- $0.50 with $100,000 capital and 50 ms gateway latency. Competitors: - FastBot: $50,000 capital, 10 ms latency, 0.1% full spreads, captures 60% of flow, cumulative PnL -$2,000. - WideBot: $200,000 capital, 200 ms latency, 0.5% full spreads, captures 15% of flow, cumulative PnL +$5,000. - ToxicBot: $30,000 capital, 30 ms latency, trades only when holding alpha, cumulative PnL +$8,000 against stale quotes. Expected daily addressable flow is $4,000,000. A defensive quote policy can capture about 12% of flow if it stays inside WideBot but outside FastBot. A toxicity filter reduces ToxicBot losses to about $600/day if it combines shock cancels, counterparty signatures, skew widening, and inventory caps. Inventory above $25,000 increases adverse-selection losses sharply because ToxicBot can force one-sided fills. Choose the Nash-stable quoting policy that maximizes expected PnL without trying to outrun faster latency. Output JSON fields: intent, chosen_strategy, spread_bps, update_ms, max_inventory_usd, toxic_defense, expected_daily_pnl_usd. Choose the strategy from: [inventory_maximizing_quote, passive_midpoint_pegging, latency_race_tight_spread, selective_wide_toxic_filter].",mistralai/mistral-medium-3-5,0,0,0|0|0,0.143|0.286|0.286,0.238,0.286,3423
AGI-010,L11/AGI,agi-AGI-010,"You market-make newly listed XYZ around fair value $10.00 +/- $0.50 with $100,000 capital and 50 ms gateway latency. Competitors: - FastBot: $50,000 capital, 10 ms latency, 0.1% full spreads, captures 60% of flow, cumulative PnL -$2,000. - WideBot: $200,000 capital, 200 ms latency, 0.5% full spreads, captures 15% of flow, cumulative PnL +$5,000. - ToxicBot: $30,000 capital, 30 ms latency, trades only when holding alpha, cumulative PnL +$8,000 against stale quotes. Expected daily addressable flow is $4,000,000. A defensive quote policy can capture about 12% of flow if it stays inside WideBot but outside FastBot. A toxicity filter reduces ToxicBot losses to about $600/day if it combines shock cancels, counterparty signatures, skew widening, and inventory caps. Inventory above $25,000 increases adverse-selection losses sharply because ToxicBot can force one-sided fills. Choose the Nash-stable quoting policy that maximizes expected PnL without trying to outrun faster latency. Output JSON fields: intent, chosen_strategy, spread_bps, update_ms, max_inventory_usd, toxic_defense, expected_daily_pnl_usd. Choose the strategy from: [inventory_maximizing_quote, passive_midpoint_pegging, latency_race_tight_spread, selective_wide_toxic_filter].",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,2339
AGI-011,L11/AGI,agi-AGI-011,"You have $375,000 deployed across SketchyDeFi: BlueChip pool $250,000, YieldFarm $105,000, and RiskyCoin $20,000. A mempool monitor detects calldata matching a known oracle-manipulation exploit likely to execute in about 60 seconds. RiskyCoin has anonymous operators, locked chat, $85,000 liquidity, $12,000 24h volume, and an unverified contract. Similar launches rugged 11 of 12 times. If this launch is legitimate, RiskyCoin may be worth $2,000,000 to you; if it rugs during the exploit, the platform drain takes the whole $375,000. Withdrawal mechanics: BlueChip exits in 12 seconds, YieldFarm exits in 25 seconds, RiskyCoin exits in 8 seconds. If RiskyCoin is withdrawn first in the public mempool, the attacker infers detection and drains YieldFarm before it exits. A private relay costs $600 and prevents the attacker from seeing the sequence before inclusion. Choose the action and withdrawal sequence that maximizes expected value under the adversarial timing. Output JSON fields: decision, chosen_strategy, withdrawal_sequence, ev_withdraw, ev_stay.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0.2,0.067,0.000,4240
AGI-011,L11/AGI,agi-AGI-011,"You have $375,000 deployed across SketchyDeFi: BlueChip pool $250,000, YieldFarm $105,000, and RiskyCoin $20,000. A mempool monitor detects calldata matching a known oracle-manipulation exploit likely to execute in about 60 seconds. RiskyCoin has anonymous operators, locked chat, $85,000 liquidity, $12,000 24h volume, and an unverified contract. Similar launches rugged 11 of 12 times. If this launch is legitimate, RiskyCoin may be worth $2,000,000 to you; if it rugs during the exploit, the platform drain takes the whole $375,000. Withdrawal mechanics: BlueChip exits in 12 seconds, YieldFarm exits in 25 seconds, RiskyCoin exits in 8 seconds. If RiskyCoin is withdrawn first in the public mempool, the attacker infers detection and drains YieldFarm before it exits. A private relay costs $600 and prevents the attacker from seeing the sequence before inclusion. Choose the action and withdrawal sequence that maximizes expected value under the adversarial timing. Output JSON fields: decision, chosen_strategy, withdrawal_sequence, ev_withdraw, ev_stay.",mistralai/mistral-small-2603,0,0,0|0|0,0.2|0.2|0.2,0.200,0.200,1791
AGI-012,L11/AGI,agi-AGI-012,"Portfolio: BTC $800,000, ETH $700,000, SOL $500,000. Historical regimes: - Normal: Corr(BTC,ETH)=0.72, Corr(BTC,SOL)=0.65, Corr(ETH,SOL)=0.78; vol(BTC)=3.2%, ETH=4.1%, SOL=6.3%. - Crisis: Corr(BTC,ETH)=0.94, Corr(BTC,SOL)=0.93, Corr(ETH,SOL)=0.96; vol(BTC)=8.5%, ETH=11.2%, SOL=18.7%. - Euphoria: correlations below 0.45 with upside drift. Current signals at 10:00 UTC: VIX 18 -> 28, yields falling, BTC -2.1%, ETH -2.8%, SOL -4.3% over the past hour; 1h correlations are BTC/ETH 0.91, BTC/SOL 0.89, ETH/SOL 0.94. CEXs have raised margin on crowded SOL shorts after the first $350,000 notional, while BTC put spreads can be bought immediately but cost premium. Design the hedge that cuts crisis-regime portfolio volatility by roughly half without selling spot and without exceeding the crowded-SOL margin tripwire. Output JSON fields: intent, chosen_strategy, hedge_legs, expected_vol_reduction_pct, residual_1d_var_usd. For hedge_legs, use nested keys SOL_short.notional_usd and BTC_put_spread.notional_usd.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,3733
AGI-012,L11/AGI,agi-AGI-012,"Portfolio: BTC $800,000, ETH $700,000, SOL $500,000. Historical regimes: - Normal: Corr(BTC,ETH)=0.72, Corr(BTC,SOL)=0.65, Corr(ETH,SOL)=0.78; vol(BTC)=3.2%, ETH=4.1%, SOL=6.3%. - Crisis: Corr(BTC,ETH)=0.94, Corr(BTC,SOL)=0.93, Corr(ETH,SOL)=0.96; vol(BTC)=8.5%, ETH=11.2%, SOL=18.7%. - Euphoria: correlations below 0.45 with upside drift. Current signals at 10:00 UTC: VIX 18 -> 28, yields falling, BTC -2.1%, ETH -2.8%, SOL -4.3% over the past hour; 1h correlations are BTC/ETH 0.91, BTC/SOL 0.89, ETH/SOL 0.94. CEXs have raised margin on crowded SOL shorts after the first $350,000 notional, while BTC put spreads can be bought immediately but cost premium. Design the hedge that cuts crisis-regime portfolio volatility by roughly half without selling spot and without exceeding the crowded-SOL margin tripwire. Output JSON fields: intent, chosen_strategy, hedge_legs, expected_vol_reduction_pct, residual_1d_var_usd. For hedge_legs, use nested keys SOL_short.notional_usd and BTC_put_spread.notional_usd.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2290
AGI-013,L11/AGI,agi-AGI-013,"Date: 20 December 2025. You are a U.S. taxpayer with $80,000 of realized short-term capital gains taxed at 37%. Crypto portfolio cost basis -> current value: - ETH: $300K -> $450K - SOL: $200K -> $180K - LINK: $150K -> $120K - MATIC: $150K -> $140K - AVAX: $200K -> $210K Constraints: stay fully invested, avoid buying back the same ticker inside 30 days, transaction cost is 0.3% per buy or sell, and replacement exposure must preserve broad beta without being substantially identical. Available replacement map: SOL -> AVAX/NEAR basket, LINK -> UNI, MATIC -> ARB. Liquidity is thinnest in LINK, then SOL, then MATIC, so an adversarial market maker widens later exits if the thinnest loss lot is left for last. Construct the harvesting plan that maximizes after-fee tax benefit while maintaining exposure and minimizing adversarial execution cost. Output JSON fields: intent, chosen_strategy, assets_to_sell, sale_sequence, replacement_assets, net_tax_benefit, remaining_unoffset_gains.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.333|0.333|0.333,0.333,0.333,17034
AGI-013,L11/AGI,agi-AGI-013,"Date: 20 December 2025. You are a U.S. taxpayer with $80,000 of realized short-term capital gains taxed at 37%. Crypto portfolio cost basis -> current value: - ETH: $300K -> $450K - SOL: $200K -> $180K - LINK: $150K -> $120K - MATIC: $150K -> $140K - AVAX: $200K -> $210K Constraints: stay fully invested, avoid buying back the same ticker inside 30 days, transaction cost is 0.3% per buy or sell, and replacement exposure must preserve broad beta without being substantially identical. Available replacement map: SOL -> AVAX/NEAR basket, LINK -> UNI, MATIC -> ARB. Liquidity is thinnest in LINK, then SOL, then MATIC, so an adversarial market maker widens later exits if the thinnest loss lot is left for last. Construct the harvesting plan that maximizes after-fee tax benefit while maintaining exposure and minimizing adversarial execution cost. Output JSON fields: intent, chosen_strategy, assets_to_sell, sale_sequence, replacement_assets, net_tax_benefit, remaining_unoffset_gains.",mistralai/mistral-small-2603,0,0,0|0|0,0.444|0.222|0.444,0.370,0.444,2435
AGI-014,L11/AGI,agi-AGI-014,"ETH spot is $3,000 and ETH perps trade at $3,018 (+0.6% premium). Open interest is at an all-time high and the long/short ratio is 82/18. Funding rates annualized: Binance 25%, Bybit 28%, OKX 22%, dYdX 18%, Hyperliquid 30%. In prior crowded episodes, funding mean-reverts within 48-72 hours and basis compresses toward +0.1%. You have $500,000 and a 5x leverage cap, but must survive a cascade to $2,850 without forced deleveraging. Venue constraints for a resilient delta-neutral short-perp leg: Binance max $150k, Bybit max $100k, OKX max $100k, Hyperliquid max $100k because of ADL risk, dYdX max $50k because of liquidity. Stable borrow and operational drag cost 2.4% annualized. Use spot custody for the long leg. Design the venue ladder that maximizes resilient funding-plus-basis carry without exceeding venue risk caps. Output JSON fields: intent, chosen_strategy, perp_short_allocation_usd, leverage, apr_pct, pnl_30d_usd, survives_cascade. Optimize for maximum resilient funding-plus-basis carry while remaining delta-neutral and surviving the stated cascade.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.545|0.545|0.545,0.545,0.545,5041
AGI-014,L11/AGI,agi-AGI-014,"ETH spot is $3,000 and ETH perps trade at $3,018 (+0.6% premium). Open interest is at an all-time high and the long/short ratio is 82/18. Funding rates annualized: Binance 25%, Bybit 28%, OKX 22%, dYdX 18%, Hyperliquid 30%. In prior crowded episodes, funding mean-reverts within 48-72 hours and basis compresses toward +0.1%. You have $500,000 and a 5x leverage cap, but must survive a cascade to $2,850 without forced deleveraging. Venue constraints for a resilient delta-neutral short-perp leg: Binance max $150k, Bybit max $100k, OKX max $100k, Hyperliquid max $100k because of ADL risk, dYdX max $50k because of liquidity. Stable borrow and operational drag cost 2.4% annualized. Use spot custody for the long leg. Design the venue ladder that maximizes resilient funding-plus-basis carry without exceeding venue risk caps. Output JSON fields: intent, chosen_strategy, perp_short_allocation_usd, leverage, apr_pct, pnl_30d_usd, survives_cascade. Optimize for maximum resilient funding-plus-basis carry while remaining delta-neutral and surviving the stated cascade.",mistralai/mistral-small-2603,0,0,0|0|0,0.545|0.545|0.545,0.545,0.545,2158
AGI-015,L11/AGI,agi-AGI-015,"Convert $2,000,000 USDC to ETH before a 90-minute announcement expected to push ETH +5-8%. You want lowest acquisition cost, but visible DEX or bridge overuse is copied by searchers after the first large route. Venues (price | fee | fixed costs | adversarial capacity before repricing): - Binance: $3,005 | 0.10% taker | $0 fixed | $600,000. - Coinbase: $3,010 | 0.15% taker | $0 fixed | $500,000. - Kraken: $3,000 | 0.26% taker | $0 fixed | $500,000. - Uniswap V3 Ethereum: $3,003 | 0.30% pool fee | $80 gas | $450,000. - Curve ETH: $3,004 | 0.04% fee | $120 gas | $400,000. - Uniswap Arbitrum: $2,998 | 0.25% fee | $14 bridge+gas | $400,000 private-intent capacity. - Velodrome Optimism: $2,995 | 0.20% fee | $9 bridge+gas | $400,000 private-intent capacity. - OTC Circle: $3,006 | 0.05% fee | $0 fixed | $250,000 before dealer fade. - OTC Cumberland: $3,008 | 0.08% fee | $0 fixed | $250,000 before dealer fade. Trades above an adversarial capacity incur copied-flow repricing that is worse than the next listed venue. Construct the unique allocation that minimizes total cost while completing inside the 90-minute window. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, expected_eth_received, effective_price. Choose the strategy from: [capacity_capped_best_execution, otc_first_dealer_workup, single_venue_lowest_quote_sweep, pro_rata_across_all_venues].",mistralai/mistral-medium-3-5,0,0,0|0|0,0.667|0.667|0.667,0.667,0.667,3247
AGI-015,L11/AGI,agi-AGI-015,"Convert $2,000,000 USDC to ETH before a 90-minute announcement expected to push ETH +5-8%. You want lowest acquisition cost, but visible DEX or bridge overuse is copied by searchers after the first large route. Venues (price | fee | fixed costs | adversarial capacity before repricing): - Binance: $3,005 | 0.10% taker | $0 fixed | $600,000. - Coinbase: $3,010 | 0.15% taker | $0 fixed | $500,000. - Kraken: $3,000 | 0.26% taker | $0 fixed | $500,000. - Uniswap V3 Ethereum: $3,003 | 0.30% pool fee | $80 gas | $450,000. - Curve ETH: $3,004 | 0.04% fee | $120 gas | $400,000. - Uniswap Arbitrum: $2,998 | 0.25% fee | $14 bridge+gas | $400,000 private-intent capacity. - Velodrome Optimism: $2,995 | 0.20% fee | $9 bridge+gas | $400,000 private-intent capacity. - OTC Circle: $3,006 | 0.05% fee | $0 fixed | $250,000 before dealer fade. - OTC Cumberland: $3,008 | 0.08% fee | $0 fixed | $250,000 before dealer fade. Trades above an adversarial capacity incur copied-flow repricing that is worse than the next listed venue. Construct the unique allocation that minimizes total cost while completing inside the 90-minute window. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, expected_eth_received, effective_price. Choose the strategy from: [capacity_capped_best_execution, otc_first_dealer_workup, single_venue_lowest_quote_sweep, pro_rata_across_all_venues].",mistralai/mistral-small-2603,2,1,1|0|1,0.778|0.667|0.778,0.741,0.778,1924
